index,budget,popularity,revenue,runtime,vote_average,vote_count,original_title,keywords,genres,original_language,production_companies,cast,Director,Producer,Writer,Editor,soup
3810,0,4.118612,0,113.0,4.4,21,The Perfect Wave,"['biography', 'romance', 'christian']","['drama', 'romance', 'adventure']",en,"['Divine Inspiration, The Fabulous Boomtown Boys']",[],['brucemacdonald'],"['Bruce MacDonald', 'S. Bryan Hickox']","['William A. Wood III', 'Roger Hawkins']",[],biography romance christian  brucemacdonald drama romance adventure
3811,3900000,9.541688,28350000,120.0,7.5,89,A Man for All Seasons,"['england', 'deathpenalty', 'beheading']","['drama', 'history']",en,"['Columbia Pictures Corporation', 'Highland Films']",[],['fredzinnemann'],['Fred Zinnemann'],[],['Ralph Kemplen'],england deathpenalty beheading  fredzinnemann drama history
3812,3800000,17.234745,23689877,121.0,7.7,381,Network,"['murder', 'sex', 'nudity']",['drama'],en,"['United Artists', 'Metro-Goldwyn-Mayer (MGM)']",[],['sidneylumet'],"['Howard Gottfried', 'Fred C. Caruso']",[],['Alan Heim'],murder sex nudity  sidneylumet drama
3813,4000000,48.98255,400176459,238.0,7.7,970,Gone with the Wind,"['marriagecrisis', 'marriageproposal', 'southernusa']","['drama', 'romance', 'war']",en,"['Selznick International Pictures', 'Metro-Goldwyn-Mayer (MGM)']",[],['victorfleming'],['David O. Selznick'],"['Jo Swerling', 'Ben Hecht', 'John Van Druten', 'Oliver H.P. Garrett']",['James E. Newcom'],marriagecrisis marriageproposal southernusa  victorfleming drama romance war
3814,0,1.972668,0,98.0,6.5,18,Desert Dancer,"['biography', 'dance', 'iran']",['drama'],en,"['Head Gear Films', 'Lipsync Productions', 'May 13 Films', 'CrossDay Productions Ltd.', 'Morocco Film Assistance']",[],['richardraymond'],"['Richard Raymond', 'Luis Astorquia', 'Pippa Cross', 'Izabella Miko', 'Fabiola Beracasa']",[],"['Celia Haining', 'Chris Gill']",biography dance iran  richardraymond drama
3815,3800000,3.490215,14873,123.0,6.2,38,Major Dundee,"['mexico', 'prisonersofwar', 'raid']","['war', 'western']",en,"['Columbia Pictures Corporation', 'Jerry Bresler Productions']",[],['sampeckinpah'],['Jerry Bresler'],[],"['Howard Kunin', 'Donald W. Starling', 'William A. Lyon']",mexico prisonersofwar raid  sampeckinpah war western
3816,3768785,1.726175,8000000,107.0,7.3,22,Annie Get Your Gun,"['musical', 'annieoakley', 'sharpshooter']","['comedy', 'action', 'romance']",en,['Metro-Goldwyn-Mayer (MGM)'],[],['georgesidney'],['Arthur Freed'],[],[],musical annieoakley sharpshooter  georgesidney comedy action romance
3817,967686,20.544999,4270000,101.0,7.0,423,Four Lions,"['terrorism', 'britishfarce']","['drama', 'comedy', 'crime']",en,"['Film4', 'Drafthouse Films', 'Warp Films', 'Wild Bunch Distribution']",[],['chrismorris'],"['Mark Herbert', 'Derrin Schlesinger']","['Chris Morris', 'Simon Blackwell', 'Sam Bain', 'Jesse Armstrong']",['Billy Sneddon'],terrorism britishfarce  chrismorris drama comedy crime
3818,0,0.389471,0,115.0,6.7,9,Casa de Areia,"['desert', 'brazil', '1910s']",['drama'],pt,[],[],['andruchawaddington'],[],[],[],desert brazil 1910s  andruchawaddington drama
3819,3500000,8.45342,44462,101.0,6.5,195,Defendor,"['superhero', 'crimefighter', 'delusion']","['drama', 'comedy', 'action']",en,"['Alliance Films', 'Darius Films', 'Insight Film Releasing']",[],['peterstebbings'],['Nicholas Tabarrok'],['Peter Stebbings'],['Geoff Ashenhurst'],superhero crimefighter delusion  peterstebbings drama comedy action
3820,3700000,0.90522,2956000,102.0,6.6,17,The Pirate,"['musical', 'pirate']","['romance', 'music']",en,['Metro-Goldwyn-Mayer (MGM)'],[],['vincenteminnelli'],['Arthur Freed'],[],[],musical pirate  vincenteminnelli romance music
3821,3800000,2.201678,0,95.0,6.0,21,The Good Heart,"['friendship', 'hospital', 'sanfrancisco']","['drama', 'comedy', 'romance']",en,['Nimbus Film Productions'],[],['dagurkári'],"['Thor Sigurjonsson', 'Skuli Fr. Malmquist']",[],[],friendship hospital sanfrancisco  dagurkári drama comedy romance
3822,4000000,3.771652,13401952,109.0,6.6,66,The History Boys,"['gay', 'student', 'becominganadult']","['drama', 'comedy']",en,"['DNA Films', 'BBC Films', 'UK Film Council']",[],['nicholashytner'],"['Damian Jones', 'Kevin Loader', 'Nicholas Hytner', 'Pádraig Cusack']",[],['John Wilson'],gay student becominganadult  nicholashytner drama comedy
3823,3600000,21.119209,44785053,113.0,7.4,299,Midnight Cowboy,['shower'],['drama'],en,"['United Artists', 'Florin Productions', 'Jerome Hellman Productions']",[],['johnschlesinger'],"['Jerome Hellman', 'Kenneth Utt']",[],['Hugh A. Robertson'],shower  johnschlesinger drama
3824,3500000,17.002623,257850122,91.0,6.8,363,The Full Monty,"['suicideattempt', 'striptease', 'malestripper']",['comedy'],en,"['Channel Four Films', 'Twentieth Century Fox Film Corporation', 'Redwave Films']",[],['petercattaneo'],['Uberto Pasolini'],['Simon Beaufoy'],"['Nick Moore', 'David Freeman']",suicideattempt striptease malestripper  petercattaneo comedy
3825,3500000,46.116885,83453539,88.0,7.1,1074,Airplane!,"['aftercreditsstinger', 'losangeles', 'airplane']",['comedy'],en,['Paramount Pictures'],[],"['jimabrahams', 'jerryzucker', 'davidzucker']","['Hunt Lowry', 'Jon Davison', 'Howard W. Koch']",[],['Patrick Kennedy'],aftercreditsstinger losangeles airplane  jimabrahams jerryzucker davidzucker comedy
3826,5000000,1.398981,0,88.0,5.3,11,Chain of Command,"['revenge', 'corruption', 'brotherbrotherrelationship']","['thriller', 'action', 'adventure']",en,"['Hollywood Media Bridge', 'LionsGate', 'Clear Lake Entertainment', 'Dog and Pony Media']",[],['kevincarraway'],[],['Kevin Carraway'],[],revenge corruption brotherbrotherrelationship  kevincarraway thriller action adventure
3827,3500000,25.5748,28215918,91.0,7.0,503,Friday,"['parentskidsrelationship', 'rapmusic', 'job']",['comedy'],en,['New Line Cinema'],[],['f.garygray'],[],[],[],parentskidsrelationship rapmusic job  f.garygray comedy
3828,3500000,3.418871,27900000,97.0,7.2,173,Menace II Society,"['losangeles', 'drugdealer', 'blackpeople']","['drama', 'action', 'crime']",en,['New Line Cinema'],[],"['alberthughes', 'allenhughes']",['Darin Scott'],[],['Christopher Koefoed'],losangeles drugdealer blackpeople  alberthughes allenhughes drama action crime
3829,3500000,10.729884,14000000,92.0,5.9,129,Creepshow 2,"['murder', 'revenge', 'zombie']",['horror'],en,"['New World Pictures', 'Laurel Entertainment Inc.']",[],['michaelgornick'],['David Ball'],[],['Peter Weatherley'],murder revenge zombie  michaelgornick horror
3830,3716946,2.676535,5000000,121.0,6.9,47,The Ballad of Cable Hogue,"['prostitute', 'homelessperson', 'stagecoach']","['comedy', 'action', 'western']",en,['Warner Bros.'],[],['sampeckinpah'],"['Sam Peckinpah', 'William D. Faralla', 'Phil Feldman', 'Gordon T. Dawson']","['Edmund Penney', 'John Crawford', 'Gordon T. Dawson']","['Lou Lombardo', 'Frank Santillo']",prostitute homelessperson stagecoach  sampeckinpah comedy action western
3831,3500000,7.821438,13007551,134.0,7.4,82,In Cold Blood,"['murder', 'farmer', 'truecrime']","['drama', 'crime']",en,"['Columbia Pictures Corporation', 'Pax Enterprises']",[],['richardbrooks'],[],[],[],murder farmer truecrime  richardbrooks drama crime
3832,3500000,3.281509,12800000,149.0,7.4,46,The Nun's Story,"['hospital', 'nurse', 'femaleprotagonist']",['drama'],en,['Warner Bros.'],[],['fredzinnemann'],"['Fred Zinnemann', 'Henry Blanke']",[],['Walter Thompson'],hospital nurse femaleprotagonist  fredzinnemann drama
3833,3500000,2.938973,12000000,121.0,6.2,35,Harper,"['lewharper', 'privateeye']","['drama', 'thriller', 'action']",en,['Warner Bros.'],[],['jacksmight'],"['Jerry Gershwin', 'Elliott Kastner']",[],['Stefan Arnsten'],lewharper privateeye  jacksmight drama thriller action
3834,3500000,10.219942,12600000,116.0,7.1,158,Frenzy,"['suspense', 'police', 'londonengland']","['drama', 'thriller', 'crime']",en,['Universal Pictures'],[],['alfredhitchcock'],"['William Hill', 'Alfred Hitchcock']",[],['John Jympson'],suspense police londonengland  alfredhitchcock drama thriller crime
3835,3500000,50.319662,40423945,92.0,6.3,1434,The Witch,"['witch', '17thcentury', 'newengland']","['horror', 'mystery']",en,"['Parts and Labor', 'RT Features', 'Rooks Nest Entertainment', 'Maiden Voyage Pictures', 'Pulse Films', 'Scythia Films', 'Code Red Productions', 'Mott Street Pictures', 'Very Special Projects']",[],['roberteggers'],"['Lars Knudsen', 'Jodi Redmond', 'Daniel Bekerman', 'Rodrigo Teixeira', 'Jay Van Hoy']",['Robert Eggers'],['Louise Ford'],witch 17thcentury newengland  roberteggers horror mystery
3836,0,0.593068,0,93.0,5.4,8,I Got the Hook Up,[],"['comedy', 'action']",en,"['Dimension Films', 'No Limit Films']",[],['michaelmartin'],[],['Master P'],[],  michaelmartin comedy action
3837,3500000,8.406025,9482579,96.0,5.7,70,She's the One,"['independentfilm', 'wedding', 'brotherbrotherrelationship']","['comedy', 'romance']",en,['Fox Searchlight Pictures'],[],['edwardburns'],"['Ted Hope', 'Edward Burns', 'James Schamus']",[],['Susan Graef'],independentfilm wedding brotherbrotherrelationship  edwardburns comedy romance
3838,10000000,5.588652,6451628,105.0,6.8,81,Gods and Monsters,"['biography', 'dyinganddeath', 'gay']",['drama'],en,"['Lions Gate Films', 'Flashpoint (I)', 'Showtime Networks']",[],['billcondon'],"['Paul Colichman', 'Mark R. Harris', 'Gregg Fienberg']",[],[],biography dyinganddeath gay  billcondon drama
3839,2000000,25.894065,33965843,129.0,7.8,626,El secreto de sus ojos,"['murder', 'police', 'kidnapping']","['drama', 'romance', 'crime']",es,"['100 Bares', 'Haddock Films S.R.L.', 'Instituto Nacional de Cine y Artes Audiovisuales (INCAA)', 'Televisión Española (TVE)', 'Tornasol Films', 'Canal+ España', 'Ministerio de Cultura', 'Instituto de Crédito Oficial (ICO)', 'Televisión Federal (Telefe)']",[],['juanjosécampanella'],"['Juan José Campanella', 'Carolina Urbieta', 'Mariela Besuievski']","['Juan José Campanella', 'Eduardo Sacheri']",['Juan José Campanella'],murder police kidnapping  juanjosécampanella drama romance crime
3840,0,3.280081,0,94.0,4.8,36,Train,[],"['thriller', 'horror']",en,"['Nu Image Films', 'Millennium Films']",[],['gideonraff'],"['Les Weldon', 'Boaz Davidson', 'Danny Lerner']",['Gideon Raff'],['Alain Jakubowicz'],  gideonraff thriller horror
3841,3600000,35.674774,5923044,84.0,7.6,742,Evil Dead II,"['violence', 'bloodsplatter', 'spirit']","['comedy', 'horror', 'fantasy']",en,"['Renaissance Films', 'Rosebud Productions']",[],['samraimi'],['Robert Tapert'],[],['Kaye Davis'],violence bloodsplatter spirit  samraimi comedy horror fantasy
3842,0,3.115754,0,81.0,5.4,43,Pootie Tang,"['musical', 'policeofficer', 'ladykiller']","['comedy', 'action']",en,[],[],['louisc.k.'],"['Ali LeRoi', 'Louis C.K.', 'Momita Sengupta', 'David Gale', 'Caldecot Chubb', 'M. Blair Breard', 'Chris Rock']",[],['Doug Abel'],musical policeofficer ladykiller  louisc.k. comedy action
3843,1000000,20.466433,0,86.0,3.8,476,Sharknado,"['blood', 'explosion', 'helicopter']","['horror', 'tvmovie']",en,"['The Asylum', 'Syfy', 'Southward Films']",[],['anthonyc.ferrante'],['David Michael Latt'],['Thunder Levin'],['William Boodell'],blood explosion helicopter  anthonyc.ferrante horror tvmovie
3844,0,0.015597,0,105.0,5.4,4,La otra conquista,"['femalenudity', 'aztecindian', 'pagan']","['drama', 'foreign']",es,[],[],['salvadorcarrasco'],[],['Salvador Carrasco'],['Salvador Carrasco'],femalenudity aztecindian pagan  salvadorcarrasco drama foreign
3845,3500000,12.982319,4159678,103.0,6.7,583,Trolljegeren,"['aftercreditsstinger', 'conspiracy', 'foundfootage']","['horror', 'fantasy']",nb,"['Filmkameratene A/S', 'Film Fund FUZZ', 'SF Norge A/S']",[],['andréøvredal'],"['Sveinung Golimo', 'John M. Jacobsen']",['André Øvredal'],['Perry Eriksen'],aftercreditsstinger conspiracy foundfootage  andréøvredal horror fantasy
3846,0,0.595136,0,104.0,5.8,9,Ira & Abby,['independentfilm'],"['comedy', 'romance']",en,[],[],['robertcary'],[],[],[],independentfilm  robertcary comedy romance
3847,3500000,3.643608,113783,98.0,6.7,28,Winter Passing,"['independentfilm', 'bookeditor']","['drama', 'comedy']",en,"['Yari Film Group', 'Stratus Film Co.']",[],['adamrapp'],[],['Adam Rapp'],[],independentfilm bookeditor  adamrapp drama comedy
3848,3500000,6.396936,0,91.0,5.6,90,D.E.B.S.,"['womandirector', 'lesbian', 'femaleprotagonist']",['action'],en,"['Destination Films', 'Andrea Sperling Productions', 'Screen Gems', 'Anonymous Content']",[],['angelarobinson'],"['Jasmine Kosovic', 'Andrea Sperling']",[],['Angela Robinson'],womandirector lesbian femaleprotagonist  angelarobinson action
3849,0,0.909067,0,111.0,2.9,7,The Masked Saint,"['basedontruestory', 'pastor', 'wrestler']","['action', 'crime']",en,['Freestyle Releasing'],[],['warrenp.sonoda'],[],['Scott Crowell'],[],basedontruestory pastor wrestler  warrenp.sonoda action crime
3850,3500000,1.348114,0,98.0,5.2,10,The Betrayed,"['murder', 'kidnapping', 'flashback']","['drama', 'thriller', 'crime']",en,['Metro-Goldwyn-Mayer (MGM)'],[],['amandagusack'],[],['Amanda Gusack'],[],murder kidnapping flashback  amandagusack drama thriller crime
3851,0,0.964802,0,104.0,2.0,1,Taxman,"['machinegun', 'weddingparty', 'taxinspector']","['comedy', 'thriller', 'action']",en,['Counterclock Productions'],[],['avinesher'],[],"['Avi Nesher', 'Roger H. Berger']",[],machinegun weddingparty taxinspector  avinesher comedy thriller action
3852,0,0.042346,0,200.0,0.0,0,The Secret,['miniseries'],['drama'],en,[],[],['nickmurphy'],[],['Stuart Urban'],[],miniseries  nickmurphy drama
3853,3500000,1.271621,0,96.0,4.6,10,2:13,"['thriller', 'forensic']","['thriller', 'horror', 'mystery']",en,"['Anthem Pictures', ""It's An Us Thing Productions Inc.""]",[],['charlesadelman'],"['Charles Adelman', 'Mark Thompson', 'Keith Walley', 'G. Richard Beddingfield', 'David A. Armstrong']",['Mark Thompson'],['Russell Harnden III'],thriller forensic  charlesadelman thriller horror mystery
3854,3500000,25.891466,0,78.0,7.9,419,"Batman: The Dark Knight Returns, Part 2","['future', 'dccomics', 'superpowers']","['action', 'animation']",en,"['DC Comics', 'Warner Bros. Animation', 'Warner Premiere', 'DC Entertainment']",[],['jayoliva'],[],[],['Christopher D. Lozinski'],future dccomics superpowers  jayoliva action animation
3855,3500000,1.618138,0,100.0,0.0,0,Time to Choose,"['documentary', 'climatechange']",['documentary'],en,['Representational Pictures'],[],['charlesferguson'],[],"['Chad Beck', 'Charles Ferguson']",[],documentary climatechange  charlesferguson documentary
3856,3500000,4.304341,0,85.0,3.3,19,In the Name of the King III,['basedonvideogame'],"['drama', 'action', 'adventure']",en,[],[],['uweboll'],['Dan Clarke'],['Joel Ross'],[],basedonvideogame  uweboll drama action adventure
3857,3500000,3.158056,0,92.0,5.3,37,Wicked Blood,[],"['drama', 'thriller', 'action']",en,"['NAZZ Productions', 'Industrial Entertainment', 'Primary PIctures', 'Thunder Smoke Media', 'VMI Worldwide']",[],['markyoung'],"['Nick Stagliano', 'Eric Bassett', 'Jason Pinardo']",['Mark Young'],['Ryan Folsey'],  markyoung drama thriller action
3858,0,3.230779,0,86.0,5.0,11,Dawn Patrol,"['murder', 'revenge', 'u.s.marine']",['drama'],en,['Enderby Entertainment'],[],"['danielpetrie,jr.']",['Scott Eastwood'],"['Rachel Long', 'Brian Pittman']",[],"murder revenge u.s.marine  danielpetrie,jr. drama"
3859,3440000,1.913302,0,90.0,3.6,6,Lords of London,"['wifehusbandrelationship', 'gangster', 'mysteriouskiller']","['thriller', 'crime', 'mystery']",en,[],[],['antoniosimoncini'],"['Steve Darts', 'Glen Murphy']",['Antonio Simoncini'],[],wifehusbandrelationship gangster mysteriouskiller  antoniosimoncini thriller crime mystery
3860,3400000,5.690619,31063038,94.0,6.5,84,High Anxiety,"['hitman', 'spoof', 'lighthouse']","['comedy', 'music']",en,"['Twentieth Century Fox Film Corporation', 'Crossbow Productions']",[],['melbrooks'],['Mel Brooks'],[],['John C. Howard'],hitman spoof lighthouse  melbrooks comedy music
3861,8000000,17.537154,127392239,80.0,6.9,358,La Marche de l'empereur,"['survival', 'parentskidsrelationship', 'snow']","['family', 'documentary']",fr,"['Wild Bunch', 'Canal+', 'Buena Vista International Film Production France', 'Alliance de Production Cinematographique (APC)', ""L'Institut Polare Français Paul-Émile Victor"", 'National Geographic Films', 'Bonne Pioche']",[],"['jérômemaison', 'lucjacquet']","['Emmanuel Priou', 'Christophe Lioud']",[],['Sabine Emiliani'],survival parentskidsrelationship snow  jérômemaison lucjacquet family documentary
3862,3500000,26.259389,19504039,107.0,6.7,524,Margin Call,"['capitalism', 'wallstreet', '21stcentury']","['drama', 'thriller']",en,"['Benaroya Pictures', 'Before the Door Pictures', 'Washington Square Films', 'Untitled Entertainment']",[],['j.c.chandor'],"['Joe Jenckes', 'Neal Dodson', 'Michael Benaroya', 'Corey Moosa', 'Zachary Quinto', 'Robert Ogden Barnum']",[],['Pete Beaudreau'],capitalism wallstreet 21stcentury  j.c.chandor drama thriller
3863,0,1.419431,0,100.0,6.2,15,August,"['romance', 'drama', 'gayrelationship']",['drama'],en,[],[],['eldarrapaport'],[],[],[],romance drama gayrelationship  eldarrapaport drama
3864,3000000,11.637458,3830137,92.0,6.0,127,Choke,"['stripclub', 'sexaddiction', 'alzheimer']","['drama', 'comedy']",en,"['Fox Searchlight Pictures', 'Contrafilm', 'ATO Pictures', 'Aramid Entertainment Fund', 'Dune Entertainment III', 'Choke Film']",[],['clarkgregg'],"['Tripp Vinson', 'Johnathan Dorfman', 'Temple Fennell', 'Beau Flynn']",[],['Joe Klotz'],stripclub sexaddiction alzheimer  clarkgregg drama comedy
3865,3300000,192.528841,13092000,105.0,8.3,4254,Whiplash,"['violence', 'obsession', 'newyorkcity']",['drama'],en,"['Bold Films', 'Blumhouse Productions', 'Right of Way Films']",[],['damienchazelle'],"['Michel Litvak', 'Helen Estabrook', 'David Lancaster', 'Jason Blum']",[],['Tom Cross'],violence obsession newyorkcity  damienchazelle drama
3866,3300000,44.356711,30641770,130.0,8.1,1814,Cidade de Deus,"['womandirector', '1970s', 'comingofage']","['drama', 'crime']",pt,"['O2 Filmes', 'VideoFilmes', 'Wild Bunch', 'Globo filmes', 'Lumiere', 'Hank Levine Film', 'Lereby Productions']",[],"['kátialund', 'fernandomeirelles']","['Vincent Maraval', 'Walter Salles', 'Daniel Filho', 'Mauricio Andrade Ramos', 'Juliette Renaud', 'Donald Ranvaud', 'Andrea Barata Ribeiro', 'Hank Levine', 'Marc Beauchamps']",[],['Daniel Rezende'],womandirector 1970s comingofage  kátialund fernandomeirelles drama crime
3867,600000,4.859873,4000000,99.0,6.8,97,Human Traffic,"['sex', 'drug', 'party']","['drama', 'comedy']",en,['Irish Screen'],[],['justinkerrigan'],"['Emer McCourt', 'Allan Niblo']",[],[],sex drug party  justinkerrigan drama comedy
